conversation_id,title,date,from,to,duration_minutes,message_count_total,user_message_count,assistant_message_count,primary_category,primary_type,primary_tool,secondary_tool,tertiary_tool,was_solved,complexity_bucket,avg_user_message_length,model_slug
67a518af-cf0c-8002-a0b9-db66efa3826d,Exportación CSV SSRS error,2025-02-06,2025-02-06 20:16:48.049211,2025-02-06 20:18:34.057957,"1,77",5,2,2,Academic / Study,Troubleshooting,SQL Server / SSIS / SSRS,,,TRUE,Low,"120,5",auto
67a9f9ed-5298-8002-b761-fb95936f52b1,Agregar imagen en Power Apps,2025-02-10,2025-02-10 13:06:54.479826,2025-02-18 14:40:23.984554,"11613,49",29,14,14,Translation / Writing,How-to / Question,Power BI,,,TRUE,High,"113,1",auto
67acb6d2-6cd4-8002-8c16-85002401c96f,Subtotal no visible matriz,2025-02-12,2025-02-12 14:57:22.722887,2025-02-12 14:59:05.986951,"1,72",7,2,3,General / Other,How-to / Question,General Purpose,,,TRUE,Low,"75,5",auto
67af58f5-4578-8002-848d-af4a2129a902,Diferencia map y flatMap,2025-02-14,2025-02-14 14:53:41.745040,2025-02-14 19:39:21.134622,"285,66",16,7,8,Data Engineering,How-to / Question,Apache Spark,,,TRUE,High,"68,9",auto
67b5d514-8428-8002-a96e-7d86915c1d54,Microsoft Purview Data Governance,2025-02-19,2025-02-19 12:56:52.679680,2025-02-20 13:01:25.602551,"1444,55",31,14,16,Data Engineering,How-to / Question,Apache Spark,Databricks,Python,TRUE,High,"44,9",auto
67b72bc5-8580-8002-805d-0b4021c22d5b,Detalles laborales para cliente,2025-02-20,2025-02-20 13:19:01.680975,2025-02-20 13:19:05.824154,"0,07",3,1,1,SQL / BI,Interview Prep / Learning,SQL / BI Tools,,,TRUE,Medium,536,auto
67b87186-e4fc-8002-8076-44b520c87d6c,Cambios EB-2 NIW Trump,2025-02-21,2025-02-21 12:28:55.149969,2025-02-25 12:27:36.357517,"5758,69",23,10,10,Personal / Advice,How-to / Question,Apache Spark,Databricks,,TRUE,High,"114,8",auto
67bc8c7b-6350-8002-a3d4-a43148d4670b,Revenue YTD en DAX,2025-02-24,2025-02-24 15:12:59.566698,2025-02-24 15:54:32.816374,"41,55",17,8,8,SQL / BI,Build / Design,Power BI,,,TRUE,High,"106,9",auto
67bdba85-243c-8002-b2f2-a4bff34be601,Mejorar rendimiento Dell,2025-02-25,2025-02-25 12:41:41.372484,2025-02-25 15:45:57.411754,"184,27",17,8,8,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,TRUE,High,"85,2",auto
67bf3516-b384-8002-a7ab-9cb4d38900e9,Metodología IPC INDEC,2025-02-26,2025-02-26 15:36:54.982586,2025-02-26 15:37:19.019865,"0,4",4,1,1,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,Low,164,auto
67bf51bd-0cac-8002-84dc-60dc9382803e,Carpetas SharePoint Power Apps,2025-02-26,2025-02-26 17:39:09.476457,2025-02-26 18:44:11.126612,"65,03",21,10,10,Machine Learning / AI,How-to / Question,AI / ML,,,TRUE,High,"86,4",auto
67c06d1a-0fc4-8002-b49d-d451d6e6a603,Filtrar documentos en Sales,2025-02-27,2025-02-27 13:48:09.755000,2025-02-27 15:18:14.890256,"90,09",27,13,13,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,High,"90,7",gpt-4o
67c1e5db-1080-8002-a669-9f91272fb517,Cálculo de efectividad Ibarra,2025-02-28,2025-02-28 16:35:38.999000,2025-02-28 16:36:28.001941,"0,82",5,2,2,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,TRUE,Medium,271,gpt-4o
67c5c1f1-6030-8002-8068-7460f6dc13c2,Autenticación en SQL,2025-03-03,2025-03-03 14:51:29.164000,2025-03-04 17:22:57.703301,"1591,48",13,5,6,SQL / BI,How-to / Question,Git / GitHub,Power BI,,TRUE,Medium,"42,8",gpt-4o
67c893c1-29ac-8002-b8ea-0fb5c9499bd2,Linkear unidad T en SharePoint,2025-03-05,2025-03-05 18:11:12.509000,2025-03-05 18:16:13.600931,"5,02",9,3,4,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,Medium,"74,7",research
67c894ab-c824-8002-af07-5ead346e5f97,Mover archivos a SharePoint,2025-03-05,2025-03-05 18:15:07.172000,2025-03-05 19:48:22.186207,"93,25",22,10,10,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,High,"91,5",gpt-4o
67c9c087-1370-8002-b13e-40fffbb70a9e,Producción electrónica con IA,2025-03-06,2025-03-06 15:34:30.894000,2025-03-06 15:34:43.336443,"0,21",3,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,73,gpt-4o
67c9dbf1-29ec-8002-9df1-8be1d356d2da,Buscar y explicar información,2025-03-06,2025-03-06 17:31:28.288000,2025-03-06 17:32:20.021983,"0,86",7,2,2,General / Other,How-to / Question,General Purpose,,,TRUE,Low,73,gpt-4o
67c9de20-3ce8-8002-819d-748dbe2214a4,Optimizar Antimalware Defender,2025-03-06,2025-03-06 17:40:47.818000,2025-03-06 17:47:07.113531,"6,32",9,4,3,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,Medium,"94,2",gpt-4o
67c9e15d-a200-8002-a24f-7b724686985d,Cooler Dell ruidoso solución,2025-03-06,2025-03-06 17:54:37.144000,2025-03-06 17:54:50.027024,"0,21",3,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,77,gpt-4o
67c9eb14-3f78-8002-8462-63e9d3467484,Desactivar Antimalware Defender,2025-03-06,2025-03-06 18:36:04.391000,2025-05-15 23:41:31.451000,"101105,45",18,6,8,General / Other,How-to / Question,General Purpose,,,FALSE,Medium,"49,2",gpt-4o
67c9f543-4e74-8002-b145-df999fded8dd,Visa O-1A vs EB-2,2025-03-06,2025-03-06 19:19:30.727000,2025-03-06 19:19:43.618013,"0,21",5,1,2,Personal / Advice,How-to / Question,Personal / Daily Life,,,TRUE,Low,43,gpt-4o
67ca0137-9184-8002-9ede-66c5dac82ab7,Azure Event Hubs Deep Dive,2025-03-06,2025-03-06 20:10:30.910000,2025-03-07 20:23:46.100912,"1453,25",11,5,5,Data Engineering,How-to / Question,Apache Spark,Databricks,,TRUE,Medium,63,gpt-4o
67cae283-81f8-8002-8f8a-8edacdc327ad,Reducir velocidad del cooler,2025-03-07,2025-03-07 12:11:47.161000,2025-03-07 12:15:03.490066,"3,27",5,2,2,Python / Programming,How-to / Question,Python / Programming,,,TRUE,Low,61,gpt-4o
67d09acf-2fd8-8002-9cd5-ea82fccc73e0,Cambiar contraseña Outlook,2025-03-11,2025-03-11 20:19:26.981000,2025-03-11 20:47:34.533680,"28,13",14,5,7,Personal / Advice,How-to / Question,Personal / Daily Life,,,TRUE,Medium,"79,6",gpt-4o
67d2fa16-6380-8002-b446-a58e3e0542b2,Ventas por Socio BD,2025-03-13,2025-03-13 15:30:30.209000,2025-03-13 15:30:37.041328,"0,11",3,1,1,Translation / Writing,Writing / Translation,Writing / Translation,,,TRUE,Low,18,gpt-4o
67d9820e-4188-8002-8e82-818ce8fd6898,Conectar SSRS a Power BI,2025-03-18,2025-03-18 14:24:13.946000,2025-03-18 15:51:55.283742,"87,69",11,5,5,SQL / BI,Writing / Translation,OpenAI / ChatGPT,Power BI,SQL Server / SSIS / SSRS,TRUE,Medium,153,gpt-4o
67d9c56e-a0fc-8002-b0b5-56e56e9548f1,Scala vs Spark,2025-03-18,2025-03-18 19:11:42.139000,2025-03-19 15:10:34.870000,"1198,88",7,3,3,Data Engineering,How-to / Question,Apache Spark,,,FALSE,Medium,"64,7",gpt-4o
67dc6313-41d4-8002-ae01-ccb12a426c7e,Obtener año actual SQL,2025-03-20,2025-03-20 18:48:51.060000,2025-03-20 19:34:29.058810,"45,63",9,3,4,AWS / Cloud,How-to / Question,AWS Glue,Amazon Redshift,Amazon S3,TRUE,Medium,111,gpt-4o
67ddc8d0-13e0-8002-bddf-d3245156ad94,Spark Merge Optimization,2025-03-21,2025-03-21 20:15:12.528756,2025-03-26 17:30:01.340371,"7034,81",14,5,6,SQL / BI,How-to / Question,Databricks,Apache Spark,,TRUE,High,"471,4",gpt-4o
67e17a1b-f5d8-8002-8194-b5fb46861cb4,MongoDB a SQL Server,2025-03-24,2025-03-24 15:28:27.674000,2025-03-27 17:25:12.768764,"4436,75",43,15,22,SQL / BI,How-to / Question,Apache Spark,SQL Server / SSIS / SSRS,,TRUE,High,"70,9",research
67e54ee0-8884-8002-8091-194f0f154d19,Verificar instalación Spark,2025-03-27,2025-03-27 13:13:04.288000,2025-03-28 14:56:31.491716,"1543,45",16,7,7,Data Engineering,How-to / Question,Apache Spark,Python,,TRUE,High,"61,3",gpt-4o
67e587de-f2c0-8002-9657-3be61fd4dec3,Sobrescritura de archivo CSV,2025-03-27,2025-03-27 17:16:14.772000,2025-03-27 17:16:27.807185,"0,22",3,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,100,gpt-4o
67e5b48d-2984-8002-a05d-53a004e1062c,BiCity Token Lanzamiento Rumor,2025-03-27,2025-03-27 20:26:52.294000,2025-03-27 20:29:36.044552,"2,73",10,4,3,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"70,2",gpt-4o
67eaf0f9-01f4-8002-82b8-d35794d3e366,AX Partition By Help,2025-03-31,2025-03-31 19:46:01.355909,2025-04-01 14:17:58.993663,"1111,96",27,11,14,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,TRUE,High,"65,3",gpt-4o
67ec4731-7004-8002-890f-1d6c79b593bb,Columna en minúsculas Power Query,2025-04-01,2025-04-01 20:06:09.576000,2025-04-01 20:06:15.766343,"0,1",3,1,1,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,Low,71,gpt-4o
67ec59df-e1f0-8002-8c9c-643ae8ee841b,RVP en Power Query,2025-04-01,2025-04-01 21:25:52.132000,2025-04-01 21:25:57.924291,"0,1",3,1,1,Machine Learning / AI,How-to / Question,AI / ML,,,TRUE,Low,100,gpt-4o
67ed4659-4270-8002-b2f8-94bfa1c94b55,Conexión API Dynamics,2025-04-02,2025-04-02 14:14:49,2025-04-02 14:15:01.345366,"0,21",3,1,1,Python / Programming,How-to / Question,Python / Programming,,,TRUE,Low,68,gpt-4o
67ed5517-301c-8002-80ca-4add1079069c,New chat,2025-04-02,2025-04-02 15:17:43.001000,2025-04-02 15:17:57.305294,"0,24",2,1,0,General / Other,General Inquiry,General Purpose,,,FALSE,Low,98,gpt-4o
67ed5cc4-7d68-8002-9860-96f3a29d5778,¿Qué es un Recordkeeper?,2025-04-02,2025-04-02 15:50:28.226000,2025-04-02 15:50:40.512364,"0,2",3,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,42,gpt-4o
67ee80a2-06b4-8002-ad16-6a9fa0068f93,Instrucciones archivo Excel,2025-04-03,2025-04-03 12:35:46.915162,2025-04-03 17:06:44.551000,"270,96",13,5,7,General / Other,How-to / Question,General Purpose,,,FALSE,Medium,"71,4",gpt-4o
67f3ec6f-a720-8002-91a0-0f2270b67931,Error en SSRS parámetro,2025-04-07,2025-04-07 15:17:03.114000,2025-04-08 14:30:55.991388,"1393,88",19,9,9,SQL / BI,How-to / Question,SQL Server / SSIS / SSRS,,,TRUE,High,"57,8",gpt-4o
67f673e7-e07c-8002-ac12-5700d01bf20a,Cast columna PySpark,2025-04-09,2025-04-09 13:19:35.408000,2025-04-09 13:19:47.421158,"0,2",3,1,1,Data Engineering,Troubleshooting,Apache Spark,,,TRUE,Low,53,gpt-4o
67f7c445-5400-8002-a3ec-f130b5c2469b,Mediación y descargos empresa,2025-04-10,2025-04-10 13:14:44.731000,2025-04-10 13:15:26.326175,"0,69",6,2,3,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"141,5",gpt-4o
67f910db-7800-8002-b22d-f5839d75e058,Moto Buds+ ecualización sonora,2025-04-11,2025-04-11 12:53:47.326000,2025-04-11 14:52:18.940799,"118,53",9,4,4,SQL / BI,How-to / Question,Power BI,,,TRUE,Medium,"70,2",gpt-4o
67fd20ce-7c28-8002-9fa5-8a4fc9f611b9,Medida DAX cambio status,2025-04-14,2025-04-14 14:50:54.425000,2025-04-18 16:32:33.030000,"5861,64",62,28,30,SQL / BI,How-to / Question,Power BI,SQL Server / SSIS / SSRS,,FALSE,High,100,gpt-4o
68029032-a2a8-8002-a731-c167862f68ac,Preguntas Data Engineer Sr,2025-04-18,2025-04-18 17:47:30.929816,2025-04-24 14:24:42.973519,"8437,2",49,19,24,Data Engineering,How-to / Question,Apache Spark,Databricks,Docker,TRUE,High,"89,3",gpt-4o
68064656-cfec-8002-b500-0d9bf1d13045,Problema en Merge ETL,2025-04-21,2025-04-21 13:21:26.559000,2025-04-21 13:21:39.331862,"0,21",3,1,1,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,7440,gpt-4o
680a5da6-4a9c-8002-8e6e-956bfc562451,Error duplicados Salesforce SSIS,2025-04-24,2025-04-24 15:49:52.433000,2025-05-01 14:05:41.366000,"9975,82",37,16,17,AWS / Cloud,How-to / Question,Amazon S3,SQL Server / SSIS / SSRS,,FALSE,High,"72,5",gpt-4o
680f7495-7ae4-8002-8e95-77e38e60a4a9,Crear nuevo clúster Databricks,2025-04-28,2025-04-28 12:29:09.115000,2025-04-28 20:08:15.529699,"459,11",7,3,3,Data Engineering,Build / Design,Databricks,,,TRUE,Medium,"44,7",gpt-4o
6810e790-11c0-8002-a0cd-d3777447bfb8,Error columna inexistente SQL,2025-04-29,2025-04-29 14:51:59.974000,2025-04-29 15:07:07.218969,"15,12",9,3,4,SQL / BI,How-to / Question,Power BI,,,TRUE,Medium,"42,7",gpt-4o
6818bbcf-7254-8002-af20-c65c0dace3b3,Entrar BIOS Lenovo ThinkPad,2025-05-05,2025-05-05 13:23:27.138000,2025-05-05 13:31:14.837260,"7,79",11,5,5,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,Medium,"43,6",gpt-4o
681906b1-9220-8002-9baf-c101b335b94c,Promedio de datos con outliers,2025-05-05,2025-05-05 18:42:57.935000,2025-05-05 19:15:14.509202,"32,28",15,2,7,Academic / Study,General Inquiry,Study / Coursework,,,TRUE,Low,36,gpt-4o
681a4247-0078-8002-9484-bce3fa01e79c,Estimación de gastos adolescentes,2025-05-06,2025-05-06 17:09:27.427375,2025-05-06 17:26:55.227000,"17,46",19,9,9,AWS / Cloud,How-to / Question,Cloud / AWS,,,FALSE,High,"686,9",gpt-4o
681a93ea-6494-8002-a34c-cfc48c408e21,Usar Dockerfile en VSCode,2025-05-06,2025-05-06 22:57:46.175000,2025-05-07 15:41:07.723761,"1003,36",13,6,6,Data Engineering,How-to / Question,Apache Spark,Docker,,TRUE,Medium,"75,8",gpt-4o
681bd1dc-a4e8-8002-ad8e-37232b234e78,Media Mediana Cuartiles R,2025-05-07,2025-05-07 21:34:20.749000,2025-05-13 15:03:03.333588,"8248,71",76,31,35,SQL / BI,How-to / Question,R,,,FALSE,High,"393,7",gpt-4o
6821f293-a3f4-8002-a12a-9a221eead3b6,Cuota crédito CFT 68%,2025-05-12,2025-05-12 13:07:31.400000,2025-05-12 13:10:29.314006,"2,97",7,3,3,General / Other,General Inquiry,General Purpose,,,TRUE,Medium,"70,3",gpt-4o
68220eab-00b0-8002-88ed-d572bd7003d0,Instalador de Git,2025-05-12,2025-05-12 15:07:22.332000,2025-05-13 15:50:00.658722,"1482,64",61,27,29,Python / Programming,How-to / Question,Docker,Git / GitHub,Python,TRUE,High,"66,3",gpt-4o
6823b31e-c9e4-8002-a58b-a0bff896ec8d,Algoritmos de programación,2025-05-13,2025-05-13 21:01:18.466000,2025-05-14 00:28:02.696427,"206,74",29,11,14,Academic / Study,How-to / Question,Python,,,TRUE,High,"104,5",gpt-4o
6824a008-50b8-8002-9e63-528ddc32dc9d,Asignar CPUs en Glue,2025-05-14,2025-05-14 13:52:07.994000,2025-05-14 19:39:42.725635,"347,58",80,31,37,AWS / Cloud,How-to / Question,AWS Glue,Databricks,Docker,TRUE,High,"85,9",gpt-4o
68250efd-b0f8-8002-bcc8-a0816037d1a1,Números divisibles por 2,2025-05-14,2025-05-14 21:45:35.519310,2025-05-14 21:46:23.882000,"0,81",7,3,3,General / Other,How-to / Question,General Purpose,,,FALSE,Medium,"32,7",gpt-4o
68251b1a-88e0-8002-bfaa-542c32ebb890,Código de función en Python,2025-05-14,2025-05-14 22:37:16.857000,2025-05-14 22:37:28.434720,"0,19",3,0,1,Python / Programming,General Inquiry,Python,,,TRUE,Low,0,gpt-4o
68251cfe-3b94-8002-a9b2-2873be69a62a,Suma y condiciones en bucle,2025-05-14,2025-05-14 22:45:18.055000,2025-05-14 23:15:45.385075,"30,46",17,8,7,General / Other,How-to / Question,General Purpose,,,TRUE,High,78,gpt-4o
6825295a-de14-8002-85c9-e209d9fdb96d,Corrigiendo código Fibonacci,2025-05-14,2025-05-14 23:38:02.402000,2025-05-14 23:38:14.082450,"0,19",3,0,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,0,gpt-4o
6825e1f2-49d8-8002-a224-975d4aaf1192,Git pull con sudo,2025-05-15,2025-05-15 12:45:37.214000,2025-05-16 20:11:42.686610,"1886,09",139,54,68,General / Other,How-to / Question,Git / GitHub,,,TRUE,High,"62,3",gpt-4o
69179dcd-e454-8329-b0fd-259b2d0af0fc,Dame un gato,2025-11-14,2025-11-14 21:23:30.147000,2025-11-15 16:05:17.132761,"1121,78",53,13,24,Academic / Study,How-to / Question,R,,,TRUE,High,711,gpt-5-1
691b24d3-db44-8328-8586-af953841b6f6,Verificar versión de Java,2025-11-17,2025-11-17 13:36:25.510000,2025-11-17 15:44:25.000534,"127,99",81,19,37,Python / Programming,Build / Design,Apache Spark,Git / GitHub,,TRUE,High,"1986,5",gpt-5-1
691cbb2d-6a04-832f-9300-4e9e6d08901f,Performance en ejecuciones,2025-11-18,2025-11-18 18:30:15.519000,2025-11-18 19:27:04.233497,"56,81",20,4,8,Data Engineering,How-to / Question,Apache Spark,dbt,,TRUE,Medium,"49,8",gpt-5-1
691e2438-7c40-8328-a267-9b8ec4fe7a47,Investigación sobre incoming webhook,2025-11-19,2025-11-19 20:11:11.123000,2025-11-20 13:08:01.990558,"1016,85",19,7,8,AWS / Cloud,How-to / Question,AWS Glue,Apache Airflow,Databricks,TRUE,High,"210,1",gpt-5-1
691f234e-15c0-8331-986f-f8052100b081,Obtener registros y variables R,2025-11-20,2025-11-20 14:19:32.648000,2025-12-01 15:13:55.667186,"15894,38",97,35,43,AWS / Cloud,Analysis / Research,R,,,TRUE,High,"557,1",gpt-5-1
69239513-0730-832b-bd89-1e712b51e2ac,Vender auto en plan,2025-11-23,2025-11-23 23:13:31.262119,2025-11-25 13:39:38.982554,"2306,13",8,3,3,Personal / Advice,How-to / Question,Personal / Daily Life,,,TRUE,Medium,103,gpt-5-1
69270584-731c-8326-b8c6-255cfea5c707,Correo formal en inglés,2025-11-26,2025-11-26 13:50:09.850000,2025-11-26 13:54:35.095763,"4,42",7,3,3,Personal / Advice,How-to / Question,Personal / Daily Life,,,TRUE,Medium,176,gpt-5-1
6927102a-2f98-8332-9b6a-19f8becae0d9,New chat,2025-11-26,2025-11-26 14:35:35.732883,2025-11-26 14:35:40.389283,"0,08",3,1,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,46,gpt-5-1
69273da2-dca4-8333-a980-e0d2a5dec4bb,Diferencia impuestos porcentaje,2025-11-26,2025-11-26 17:49:23.472000,2025-11-26 20:00:17.272165,"130,9",14,6,6,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,56,gpt-5-1
69287114-a52c-8333-b1bc-7443cb61d379,Permisos Databricks Jobs,2025-11-27,2025-11-27 15:41:51.068000,2025-11-27 15:42:52.566643,"1,02",5,2,2,Data Engineering,How-to / Question,Databricks,,,TRUE,Low,"92,5",gpt-5-1
6928823b-d2e8-832e-8cb0-3ec1dada6d00,Amixen Dúo para garganta,2025-11-27,2025-11-27 16:55:06.286759,2025-11-27 16:57:49.208761,"2,72",7,3,3,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"54,7",gpt-5-1
6928cd2b-088c-832c-809b-37c03b9ccdd2,Dibujo pajarito kipu,2025-11-27,2025-11-27 22:14:18.721849,2025-11-27 22:14:19.345588,"0,01",3,1,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,49,gpt-5-1
6929d207-52c0-832d-88f1-78c86dd0a0b2,Empresas IA en Nasdaq S&P,2025-11-28,2025-11-28 16:47:20.710178,2025-11-28 16:47:26.011197,"0,09",4,1,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,46,gpt-5-1
692b7efa-99b4-8330-bec0-b525222b3169,Corticoides y vino,2025-11-29,2025-11-29 23:17:29.640334,2025-11-29 23:18:22.161302,"0,88",5,2,2,General / Other,General Inquiry,General Purpose,,,TRUE,Low,32,gpt-5-1
692d9a8a-f388-832b-be20-db48968e2603,Explicación sobre whistleblower,2025-12-01,2025-12-01 13:39:28.188382,2025-12-01 13:55:39.052000,"16,18",17,1,8,General / Other,How-to / Question,General Purpose,,,TRUE,Low,71,gpt-5-1
692daf23-4530-832b-ae0d-3792ba85e14b,Gobierno de derecha en Costa Rica,2025-12-01,2025-12-01 15:07:17.417000,2025-12-01 15:07:20.314458,"0,05",4,1,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,37,gpt-5-1
692df512-2388-8328-883f-44d19391c5dc,Figma en desarrollo,2025-12-01,2025-12-01 20:05:38.710000,2025-12-01 20:05:50.800045,"0,2",3,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,35,gpt-5-1
692e0957-6e3c-8325-bd9f-e2800e2132d8,Redactar correo formal,2025-12-01,2025-12-01 21:32:14.264786,2025-12-01 21:32:17.039000,"0,05",3,1,1,Translation / Writing,How-to / Question,Writing / Translation,,,FALSE,Medium,465,gpt-5-1
692efa74-6678-832f-9aea-d5bc06826b98,Error en ruta de archivo,2025-12-02,2025-12-02 14:40:59.179000,2025-12-02 14:40:59.805688,"0,01",3,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,17,gpt-5-1
6930ba70-0168-8329-8bf1-2d76069ded01,Límite crédito Mercado Crédito,2025-12-03,2025-12-03 22:33:20.476225,2025-12-03 22:33:23.607619,"0,05",4,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,232,gpt-5-1
6930ba60-ad84-832e-8e1c-18a9f38162c7,Traducción a inglés formal,2025-12-03,2025-12-03 22:34:09.635107,2025-12-03 22:34:11.045000,"0,02",3,1,1,Translation / Writing,How-to / Question,Writing / Translation,,,FALSE,Medium,366,gpt-5-1
69317d34-59c4-8332-b91f-93493779ff9c,Comparación imágenes segmentadas,2025-12-04,2025-12-04 12:24:30.916000,2025-12-04 12:44:40.664407,"20,16",18,4,8,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,High,"1135,5",gpt-5-1
6933104c-4d84-8326-85cb-52bfcd7475d3,Carta astral personalizada,2025-12-05,2025-12-05 17:03:07.350511,2025-12-05 17:04:29.461852,"1,37",5,2,2,General / Other,General Inquiry,General Purpose,,,TRUE,Low,"47,5",gpt-5-1
69332f47-9990-8328-b05f-7c5b4f46e5eb,Tipo de uva,2025-12-05,2025-12-05 19:15:19.214594,2025-12-05 19:16:16.986680,"0,96",5,2,2,General / Other,General Inquiry,General Purpose,,,TRUE,Low,"17,5",gpt-5-1
693439d3-edf0-832b-9055-f5d642d2c87d,Recetas creativas resaca,2025-12-06,2025-12-06 14:12:35.416478,2025-12-06 14:12:52.490024,"0,28",5,2,2,General / Other,General Inquiry,General Purpose,,,TRUE,Low,35,gpt-5-1
69361d8e-1968-832e-86d0-2df9bc029abc,Comparar familiares Venegas,2025-12-08,2025-12-08 00:36:43.754919,2025-12-08 00:36:48.733206,"0,08",4,1,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,60,gpt-5-1
69370023-6f20-832f-8d97-4648a4b81a58,Para qué sirve Enterogermina Plus,2025-12-08,2025-12-08 16:43:29.991108,2025-12-08 16:44:10.141326,"0,67",6,2,2,General / Other,How-to / Question,General Purpose,,,TRUE,Low,"40,5",gpt-5-1
69382b27-b000-832b-892e-43dd85d46dab,Para qué sirve Avo,2025-12-09,2025-12-09 13:59:08.644000,2025-12-10 22:03:53.119870,"1924,74",103,31,44,Data Engineering,How-to / Question,Amazon Redshift,Amazon S3,Apache Spark,TRUE,High,"108,8",gpt-5-1
6939869e-6d64-8326-bb94-4e77fc35399a,Gastos ordinarios o extraordinarios,2025-12-10,2025-12-10 14:41:48.551000,2025-12-12 12:00:05.634697,"2718,28",57,13,27,Data Engineering,How-to / Question,AWS Glue,Amazon S3,Apache Airflow,TRUE,High,"120,7",gpt-5-1
693afb64-3170-832c-9d92-dcd4064e830e,Comprimir archivo para Gmail,2025-12-11,2025-12-11 17:12:37.206930,2025-12-11 17:12:37.335751,0,3,1,1,Personal / Advice,How-to / Question,Personal / Daily Life,,,TRUE,Low,124,gpt-5-1
693b111f-9b08-8329-abc7-3e239f24ed82,Exclusión de filas en CTEs,2025-12-11,2025-12-11 18:44:59.571000,2025-12-11 20:11:05.707491,"86,1",48,14,22,Python / Programming,Troubleshooting,Docker,Git / GitHub,AWS Glue,TRUE,High,"4075,9",gpt-5-1
693c5750-d614-8329-887d-ba9f3808599b,Aprobar workflows en PR,2025-12-12,2025-12-12 17:57:19.414000,2025-12-12 23:53:53.310393,"356,56",7,2,3,Data Engineering,How-to / Question,Apache Spark,Git / GitHub,R,TRUE,Low,74,gpt-5-1
693c7bd6-8ab4-8332-a588-489fcb47ea9a,Examen algoritmos y DS,2025-12-12,2025-12-12 20:32:43.286000,2025-12-12 20:36:48.193624,"4,08",10,4,4,Machine Learning / AI,Build / Design,AI / ML,,,TRUE,Medium,"251,2",gpt-5-2
69402eff-3f2c-832b-b074-d7e1fbd5ec05,Arquitectura S3 Snowflake,2025-12-15,2025-12-15 15:54:03.414000,2025-12-15 15:55:19.057281,"1,26",7,2,3,AWS / Cloud,Build / Design,Amazon S3,,,TRUE,Medium,"125,5",gpt-5-2
694148d4-3b94-8333-8d7a-78b47f94dc9f,Dosis paracetamol niño,2025-12-16,2025-12-16 11:56:16.227853,2025-12-16 12:11:19.555500,"15,06",12,4,5,General / Other,Analysis / Research,General Purpose,,,TRUE,Medium,"167,8",gpt-5-2
69430277-ccf0-832b-9dc5-9d6234d52d89,Qué sigue después I-140,2025-12-17,2025-12-17 19:20:43.164073,2025-12-17 22:30:19.293156,"189,6",23,11,11,Personal / Advice,Troubleshooting,Personal / Daily Life,,,TRUE,High,"1691,7",gpt-5-2
69441401-6a30-832f-a32e-671d51fb57c1,Convertir columnas CSV Excel,2025-12-18,2025-12-18 14:47:40.367000,2025-12-18 14:47:41.981229,"0,03",3,1,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,71,gpt-5-2
69441ae0-1140-8325-a64b-dd08843b7b83,Solucionar problemas Chrome Mac,2025-12-18,2025-12-18 15:17:05.999000,2025-12-18 15:18:04.482061,"0,97",5,2,2,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,TRUE,Medium,154,gpt-5-2
69459cae-1ac0-8327-8a97-eb3fab6c3703,Parquet vs Hudi transferencia,2025-12-19,2025-12-19 18:42:58.508000,2025-12-19 18:52:13.834434,"9,26",9,4,4,Data Engineering,How-to / Question,AWS Glue,Apache Spark,dbt,TRUE,Medium,"85,5",gpt-5-2
6945d983-995c-832f-beee-c29364638b36,Distribución del ingreso 2025,2025-12-19,2025-12-19 23:02:31.648672,2025-12-19 23:04:14.742511,"1,72",7,3,3,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,"1347,7",gpt-5-2
